SourceCountry,TargetCountry,Type,Total,Coal,Oil,NaturalGas,Electricity
ROU,BGR,Export,33.6986112,0.6596338,29.7863655,0,3.2526108
VNM,KOR,Import,33.8441708,0.6095706,33.2345995,0,0
MEX,CHN,Export,33.846571,0,33.846571,0,0
ECU,CHN,Export,33.877334,0,33.8773332,0,0
DZA,NLD,Import,33.8788434,0.0120447,33.8667995,0,0
POL,SWE,Export,33.9064996,3.8045,29.7131995,0,0.3888
SWE,POL,Import,33.9064996,3.8045,29.7131995,0,0.3888
SWE,USA,Export,33.9297976,0.0283781,33.9014199,0,0
NOR,NLD,Import,33.9384996,6.4907001,27.0625996,0,0.3852
GHA,ZAF,Export,34.2368276,0,34.2368274,0,0
ZAF,GHA,Import,34.2368276,0,34.2368274,0,0
GIB,IND,Import,34.2696059,0,34.2696062,0,0
MAR,ZAF,Import,34.3213281,34.3140601,0.0072681,0,0
DZA,CHE,Import,34.5511608,0,34.5511615,0,0
CHE,DZA,Export,34.5511608,0,34.5511615,0,0
MRT,ARE,Import,34.6162872,0,34.614957,0.0013328,0
ISR,USA,Import,34.693673,0.041023,34.6523097,0.0003384,0
EGY,IND,Import,34.7168522,0.0203732,34.6964789,0,0
TGO,FRA,Import,35.0123131,0,35.0123146,0,0
GRC,USA,Import,35.1523144,0.000014,35.1522999,0,0
BEL,SRB,Export,35.1855534,0.000552,0.13,35.0550007,0
SRB,BEL,Import,35.1855534,0.000552,0.13,35.0550007,0
POL,ITA,Export,35.1912428,34.0304,1.1598,0.0010428,0
ETH,KWT,Export,35.2508355,0,35.2508339,0,0
KWT,ETH,Import,35.2508355,0,35.2508339,0,0
EST,RUS,Import,35.5067003,1.8825,13.5742998,20.049901,0
CHL,IND,Export,35.6966277,34.2364005,1.4602281,0,0
GTM,COL,Import,35.792171,34.3455516,1.4466202,0,0
GAB,KOR,Export,35.840213,0,35.8402111,0,0
GRC,MKD,Export,35.8506988,0.2259,35.5563995,0,0.0684
MKD,GRC,Import,35.8506988,0.2259,35.5563995,0,0.0684
TZA,ARE,Import,35.8521692,0,35.8517362,0,0.0004356
IRN,CHN,Import,36.0224113,18.320558,17.7018531,0,0
PRT,USA,Import,36.0297308,9.1113001,26.9184301,0,0
HRV,USA,Import,36.0760115,35.9934005,0.0826133,0.0000003,0
POL,USA,Export,36.0804393,0.029,36.0514395,0,0
GHA,ITA,Export,36.1235333,0,36.1235348,0,0
CHL,JPN,Import,36.1376563,0.000458,36.1371994,0,0
JPN,CHL,Export,36.1376563,0.000458,36.1371994,0,0
KWT,TTO,Import,36.16,0,0,36.16,0
TTO,KWT,Export,36.16,0,0,36.16,0
TUR,IND,Export,36.6355333,0,36.6355343,0,0
NZL,ARE,Import,36.746412,0,36.7464111,0,0
ARG,QAT,Import,36.857557,0,0.0575579,36.8,0
GNQ,JPN,Export,36.9200005,0,0,36.92,0
JPN,USA,Export,36.9240105,0.058,36.8660095,0,0
VNM,THA,Export,37.0008556,5.4018626,31.5989915,0,0
HRV,SVN,Import,37.0279793,0.028031,19.5982997,1.98645,15.4152
SVN,HRV,Export,37.0279793,0.028031,19.5982997,1.98645,15.4152
LBR,CHN,Import,37.1832136,0,37.1832127,0,0
GIN,KOR,Export,37.189972,0,37.1899707,0,0
UKR,NOR,Import,37.2812677,0,0,37.2812685,0
GRC,ESP,Export,37.4615982,0,37.4615994,0,0
ITA,USA,Export,37.5634125,0.058,37.5054105,0,0
CZE,KAZ,Import,37.8342892,0.0000171,37.8342711,0,0
SEN,NGA,Import,37.8891592,0,37.8891583,0,0
KGZ,KAZ,Import,37.929218,29.6372755,1.2766984,7.0110001,0.0042444
SWE,BEL,Export,38.1297992,0.0659411,38.0638598,0,0
SDN,IND,Export,38.1475308,0,38.1475326,0,0
SWE,AUS,Import,38.1771776,38.1771006,0.0000786,0,0
CAN,NLD,Export,38.2217789,18.6242003,19.5975799,0,0
BGR,UKR,Import,38.2964572,34.909302,3.3871565,0,0
UKR,BGR,Export,38.2964572,34.909302,3.3871565,0,0
LAO,THA,Import,38.5372447,0.4657,33.7912299,0.0016304,4.2786828
THA,LAO,Export,38.5372447,0.4657,33.7912299,0.0016304,4.2786828
CYP,RUS,Import,38.5727406,4.8271974,33.7455416,0,0
LTU,USA,Export,38.6638643,0.0197665,38.6440994,0,0
GHA,FRA,Export,38.7044352,0,38.7044356,0,0
GIB,RUS,Import,38.7446825,0,38.744681,0,0
MYS,PHL,Export,38.7487375,0.2259,38.5228393,0,0
PHL,MYS,Import,38.7487375,0.2259,38.5228393,0,0
SWE,FRA,Export,38.9013996,0,38.9013994,0,0
PAN,PER,Import,39.0073549,0.0034083,39.0039458,0,0
PER,PAN,Export,39.0073549,0.0034083,39.0039458,0,0
OMN,IND,Export,39.066026,0,38.626024,0.44,0
IRL,COL,Import,39.1365509,39.1309006,0.0056477,0,0
LKA,IND,Import,39.2928461,0.0213193,39.2715273,0,0
POL,SVK,Export,39.3244221,21.9762002,4.74462,0.0000014,12.6036
SVK,POL,Import,39.3244221,21.9762002,4.74462,0.0000014,12.6036
UGA,IND,Import,39.3503048,0.0002,39.3501067,0,0
ARE,CHN,Import,39.4077061,0.7910584,38.6127688,0.0022145,0.0016632
CHN,MAC,Export,39.5251507,0.000425,22.4481817,2.3189175,14.757624
MAC,CHN,Import,39.5251507,0.000425,22.4481817,2.3189175,14.757624
CHN,MYS,Export,39.5336458,3.8875053,35.646142,0,0
LVA,LTU,Import,39.5514266,0.2731296,38.8846366,0,0.39366
LTU,LVA,Export,39.5514266,0.2731296,38.8846366,0,0.39366
POL,GBR,Import,39.5750523,0.1506,39.4244511,0,0
PHL,QAT,Import,39.6848783,0,39.6848775,0,0
DNK,FIN,Export,39.7172654,0.0004254,39.7168406,0,0
FIN,DNK,Import,39.7172654,0.0004254,39.7168406,0,0
GHA,CHN,Export,39.8525358,0,39.8525371,0,0
COG,ITA,Export,39.9809126,0,39.9809112,0,0
HRV,HUN,Import,40.0395018,0.203,6.5967,19.7866004,13.4532
HUN,HRV,Export,40.0395018,0.203,6.5967,19.7866004,13.4532
PRT,AZE,Import,40.0993526,0,40.0993512,0,0
ARG,NGA,Import,40.1393295,0,6.1393298,34,0
ARG,NLD,Import,40.1460019,0,36.1459994,4,0
RUS,UKR,Import,40.2779791,20.5931698,8.9238534,0,10.7609544
UKR,RUS,Export,40.2779791,20.5931698,8.9238534,0,10.7609544
GRC,ESP,Import,40.2843689,0.66,37.1843702,2.44,0
GAB,USA,Export,40.325292,0,40.3252911,0,0
SEN,NLD,Import,40.4850729,0,40.4850711,0,0
SWE,NLD,Import,40.4929782,1.3451,38.7478795,0.4,0
NZL,IDN,Import,40.5206016,11.0691002,29.4515009,0,0
JOR,IND,Import,40.7501537,0.01756,40.7325957,0,0
BHR,MOZ,Export,41.0279567,0,41.0279582,0,0
MOZ,BHR,Import,41.0279567,0,41.0279582,0,0
LBN,USA,Import,41.1225989,0,41.1225996,0,0
TGO,USA,Import,41.6842383,2.8585619,38.8256771,0,0
LTU,KAZ,Import,41.6908616,0.0332575,41.6576024,0,0
ABW,USA,Import,41.8829599,0.0000093,41.8829486,0,0
AUT,HUN,Import,41.9023135,10.353,29.3393496,0.2407609,1.9692
HUN,AUT,Export,41.9023135,10.353,29.3393496,0.2407609,1.9692
CMR,IND,Export,42.2535823,0,42.2535835,0,0
VNM,SGP,Export,42.4700068,0.9860361,41.4839705,0,0
EST,FIN,Import,42.4732836,0.0129837,29.4210995,0,13.0392
FIN,EST,Export,42.4732836,0.0129837,29.4210995,0,13.0392
VNM,THA,Import,42.5477939,0.0185842,42.5292106,0.0000007,0
THA,VNM,Export,42.5477939,0.0185842,42.5292106,0.0000007,0
NZL,KOR,Import,42.7063214,0,42.7045993,0.0017199,0
JAM,USA,Import,42.9782426,1.5698497,41.408392,0,0
HUN,UKR,Import,43.0072504,0.0046714,1.3244,21.4677796,20.2104
UKR,HUN,Export,43.0072504,0.0046714,1.3244,21.4677796,20.2104
EGY,FRA,Export,43.3563976,0.003168,43.3532312,0,0
AUT,FRA,Import,43.4136146,0.0000138,0.5686,42.8450008,0
FRA,AUT,Export,43.4136146,0.0000138,0.5686,42.8450008,0
POL,UKR,Export,43.5101041,24.9243,15.6255998,2.9602001,0.0000036
UKR,POL,Import,43.5101041,24.9243,15.6255998,2.9602001,0.0000036
PHL,ARE,Import,43.5485082,0,43.5485092,0,0
LBY,KOR,Export,43.581182,0,43.5811812,0,0
AUT,LBY,Import,43.588223,0,43.5882213,0,0
LBY,AUT,Export,43.588223,0,43.5882213,0,0
LAO,THA,Export,43.7035827,0.0003,0.0004783,0,43.7028048
LBY,CHN,Export,43.7489418,0,43.7489421,0,0
COD,CHN,Export,43.8683812,0,43.8683807,0,0
DNK,DEU,Import,43.8973317,0.1375,23.9100298,6.0762001,13.7736
VNM,IDN,Import,43.9303946,39.3486835,4.5817115,0,0
AUT,SVN,Export,43.9487488,0.029,14.4944998,18.1896504,11.2356
SVN,AUT,Import,43.9487488,0.029,14.4944998,18.1896504,11.2356
GRC,LBN,Export,44.0079155,0.0004144,44.0074994,0,0
LBN,GRC,Import,44.0079155,0.0004144,44.0074994,0,0
ZWE,SGP,Import,44.0758067,0,44.0758066,0,0
JAM,VEN,Import,44.1192366,0,44.1192369,0,0
TUR,IDN,Export,44.2168197,0,44.2168215,0,0
HUN,ROU,Export,44.2629489,5.841,35.4136996,2.45385,0.5544
ROU,HUN,Import,44.2629489,5.841,35.4136996,2.45385,0.5544
ARG,BRA,Export,44.4051169,0.2001976,44.2017621,0,0.0031572
IRL,USA,Export,44.6624317,0.0210413,44.6413901,0,0
GIN,NLD,Import,44.6698291,0,44.6698276,0,0
NOR,GBR,Import,45.0270085,2.5332,42.45486,0.03895,0
LBN,RUS,Import,45.7095414,7.7873107,37.9222315,0,0
GAB,IND,Export,45.7212805,0,45.7212803,0,0
FIN,KAZ,Import,45.9719393,4.5933001,41.3786404,0,0
PER,TTO,Import,46.0008612,0,46.0008606,0,0
TTO,PER,Export,46.0008612,0,46.0008606,0,0
DNK,COL,Import,46.0082995,46.0083007,0,0,0
KOR,GBR,Export,46.1916406,0,46.1916393,0,0
CHE,TZA,Export,46.2154179,0,46.2154167,0,0
TZA,CHE,Import,46.2154179,0,46.2154167,0,0
BHS,BRA,Import,46.3152169,0,46.3152165,0,0
LTU,UKR,Export,46.3478252,0.0526064,46.2952204,0,0
UKR,LTU,Import,46.3478252,0.0526064,46.2952204,0,0
DOM,VEN,Import,46.3578358,0.446372,45.9114656,0,0
VEN,DOM,Export,46.3578358,0.446372,45.9114656,0,0
GNQ,IND,Export,46.36595,0,43.4459468,2.92,0
ECU,PAN,Import,46.3701688,0,46.3701696,0,0
PAN,ECU,Export,46.3701688,0,46.3701696,0,0
MLT,USA,Import,46.4012984,0,46.4012993,0,0
EGY,IRQ,Import,46.44275,0,46.4427514,0,0
ITA,TUN,Export,46.6492744,0.0680748,46.5811993,0,0
TUN,ITA,Import,46.6492744,0.0680748,46.5811993,0,0
EST,DEU,Export,46.6567782,1.12326,45.5335193,0,0
TUR,EGY,Export,47.3016156,0.0016158,47.2999992,0,0
EGY,TUR,Import,47.3016156,0.0016158,47.2999992,0,0
CAN,IND,Export,47.3132524,42.9461007,4.3671501,0,0
VEN,NLD,Export,47.7115924,3.2881,44.4234913,0,0
CMR,ESP,Export,47.8020526,0,47.8020514,0,0
GIB,ESP,Export,47.8035067,0,47.8035071,0,0
TUN,AZE,Import,47.9568077,0,47.9568082,0,0
NZL,SGP,Import,47.9657001,0,47.9656993,0,0
PRT,USA,Export,48.1278607,0,48.1278593,0,0
OMN,IND,Import,48.1295729,0.0584205,48.0711527,0,0
GRC,ITA,Export,48.1422295,0.0001176,47.7533095,0,0.3888
PAN,AGO,Import,48.2296095,0,48.2296097,0,0
KWT,QAT,Import,48.92049,0,0.0004884,48.92,0
MMR,SGP,Import,48.9331589,0.0000607,48.9330995,0,0
EGY,CHN,Export,49.2709233,0.00019,42.8707331,6.4,0
PRT,KAZ,Import,49.297281,0,49.2972815,0,0
AUT,POL,Import,49.6475013,47.4080004,2.2395,0,0
POL,AUT,Export,49.6475013,47.4080004,2.2395,0,0
AUT,NOR,Import,49.8214994,0.1004,2.9601,46.7609982,0
CHE,NGA,Import,50.0675502,0,50.0675515,0,0
ARG,RUS,Import,50.1589279,0,50.1589263,0,0
OMN,PAK,Export,50.2971638,0,50.2971633,0,0
PAK,OMN,Import,50.2971638,0,50.2971633,0,0
DNK,USA,Export,50.4359199,0.0002016,50.4357198,0,0
ESP,JPN,Export,50.9571932,0.0002436,6.6769501,44.28,0
BIH,RUS,Import,51.4379489,0.7152651,43.6863059,7.0363803,0
CHE,USA,Import,51.6334797,23.4971394,28.1363408,0,0
EST,NLD,Export,51.6681155,2.9697854,48.6983295,0,0
BGR,TUR,Export,52.2882007,0,33.2045995,0,19.0836
FRA,NGA,Export,52.3198996,0,52.3197992,0.0000055,0.0000972
NGA,FRA,Import,52.3198996,0,52.3197992,0.0000055,0.0000972
BRA,ESP,Export,52.5507953,0.000003,52.5507916,0,0
HUN,UKR,Export,52.6663516,0.0035985,4.4383999,48.1811509,0.0432
UKR,HUN,Import,52.6663516,0.0035985,4.4383999,48.1811509,0.0432
ECU,PER,Import,53.1789005,0.5332449,2.3223435,0,50.3233128
PER,ECU,Export,53.1789005,0.5332449,2.3223435,0,50.3233128
MNG,RUS,Import,53.4723912,0.0005375,51.9557411,0,1.5161148
VNM,KOR,Export,53.526188,37.2599,16.2662905,0,0
GIB,GRC,Import,53.5757865,0,53.5757858,0,0
GRC,GIB,Export,53.5757865,0,53.5757858,0,0
SWE,VEN,Import,53.6017306,0,53.6017316,0,0
VEN,SWE,Export,53.6017306,0,53.6017316,0,0
PNG,AUS,Export,53.7906668,0,53.7906516,0.0000156,0
LKA,SGP,Import,54.0142838,0.0000409,54.0142437,0,0
BHS,USA,Import,54.0875407,0.026637,54.0604495,0.0004551,0
KOR,MYS,Export,54.1408215,2.8411827,51.2996392,0,0
PHL,SGP,Import,54.9910692,0,54.9910704,0.000001,0
SGP,PHL,Export,54.9910692,0,54.9910704,0.000001,0
MEX,NLD,Export,55.1428997,0,55.1429016,0,0
MEX,QAT,Import,55.2587059,0,0.0587054,55.2,0
PER,ESP,Export,55.2750039,1.7317846,3.8232198,49.72,0
AUT,SVK,Import,55.3940787,0.0036087,54.3256192,1.0648484,0
SVK,AUT,Export,55.3940787,0.0036087,54.3256192,1.0648484,0
GAB,AUS,Export,55.4594427,0,55.4594417,0,0
GHA,NGA,Import,55.7041418,0,31.3214398,24.3827005,0
GNQ,BRA,Export,55.9433523,0,39.4233534,16.52,0
AZE,ESP,Export,55.9578522,0,55.9578517,0,0
CAN,COL,Import,56.3603579,43.4017006,12.9586604,0,0
SGP,ZAF,Export,56.5042586,1.322429,55.1816522,0.0001749,0
ZAF,SGP,Import,56.5042586,1.322429,55.1816522,0.0001749,0
GRC,LBY,Import,56.5860229,0,56.5860217,0,0
LBY,GRC,Export,56.5860229,0,56.5860217,0,0
HUN,DEU,Import,56.7093125,0.6896,1.48971,54.5300011,0
ESP,KOR,Export,56.7515013,0,16.7914997,39.96,0
IRL,GBR,Export,56.814252,2.8409,51.4387902,0.0001588,2.5344
PRT,NGA,Import,57.059029,0,45.8990314,11.16,0
BRN,IND,Export,57.3495583,0,53.869559,3.48,0
BWA,ZAF,Import,57.6323256,0.2727561,46.3448143,0.3962281,10.6185276
CZE,SVK,Import,57.6423485,1.972,55.3410992,0.11685,0.2124
SVK,CZE,Export,57.6423485,1.972,55.3410992,0.11685,0.2124
YEM,JPN,Export,57.8436792,0,4.2436801,53.6,0
CAN,BRA,Export,57.9468001,56.8013009,1.1455,0,0
DEU,LUX,Export,58.1097021,0.108,18.1578997,19.4750004,20.3688
LUX,DEU,Import,58.1097021,0.108,18.1578997,19.4750004,20.3688
AUT,ITA,Export,58.2260367,0.0187369,11.6279998,41.0533008,5.526
GRC,EGY,Import,58.2520177,0.0000044,58.2520117,0,0
EGY,GRC,Export,58.2520177,0.0000044,58.2520117,0,0
FIN,GBR,Export,58.4713175,0,58.4713191,0,0
GNQ,FRA,Export,59.4029404,0,56.2029416,3.2,0
ECU,IND,Export,59.418366,0,59.4183657,0,0
TGO,NLD,Import,59.6726702,0,59.6726697,0,0
GIB,USA,Import,59.7781012,0,59.7781028,0,0
PRT,SAU,Import,59.8545121,0,59.8545118,0,0
PRT,RUS,Import,59.8998221,0,59.8998218,0,0
SWE,GBR,Import,60.0041267,0.0001069,60.0040207,0,0
PHL,RUS,Import,60.0112742,4.2238771,55.7873981,0,0
VNM,MYS,Export,60.4148818,2.0830022,58.3318811,0,0
BEL,ESP,Import,60.480254,0.0122998,60.4678601,0,0.0000936
ESP,BEL,Export,60.480254,0.0122998,60.4678601,0,0.0000936
LBY,NLD,Export,60.5450322,0,60.5450317,0,0
ARE,KWT,Import,61.0014454,0.0000303,61.0014161,0,0
POL,KAZ,Import,61.1546235,1.6895,52.1087708,7.3563531,0
CAN,MEX,Import,61.2592312,0.000108,61.2591219,0,0
MEX,CAN,Export,61.2592312,0.000108,61.2591219,0,0
CAN,GBR,Export,61.28751,11.4444002,49.8431115,0,0
CAN,GBR,Import,61.3841101,0.0551,61.3290103,0,0
DNK,NOR,Export,61.4570312,0.0192221,56.1566095,0,5.2812
NOR,DNK,Import,61.4570312,0.0192221,56.1566095,0,5.2812
MAR,IRQ,Import,61.5909212,0,61.5909203,0,0
AGO,CHE,Import,61.6577352,0,61.6577342,0,0
CHE,AGO,Export,61.6577352,0,61.6577342,0,0
CHE,NLD,Import,61.6913797,0.15,38.8499795,22.691401,0
AUT,DEU,Export,61.8825974,0.029,36.1351994,0,25.7184
SAU,NLD,Import,61.897769,0.0195712,61.878199,0,0
COG,AUS,Export,62.0747039,0,62.0747019,0,0
DOM,TTO,Import,62.1120471,0,23.0320484,39.08,0
TTO,DOM,Export,62.1120471,0,23.0320484,39.08,0
ZAF,ARE,Import,62.2924063,0.0000017,62.2924035,0,0
MEX,AUS,Import,62.3501517,62.3484009,0.0017487,0,0
GNQ,GBR,Export,62.4824934,0,62.4824919,0,0
ISR,ZAF,Import,62.7386286,62.649601,0.0890262,0,0
EST,ESP,Export,62.7502449,0.3050314,62.4452118,0,0
BHS,COL,Import,63.0444114,0,63.0444094,0,0
UKR,TUR,Export,63.3690972,51.6111007,11.758,0,0
FIN,NLD,Export,63.6923986,3.335,60.3573991,0,0
GAB,JPN,Export,63.796482,0,63.7964819,0,0
MUS,IND,Import,64.1880556,0.0002041,64.1878517,0,0
IDN,KWT,Import,64.3827098,0,64.3827091,0,0
UKR,USA,Import,64.616063,64.582301,0.0337653,0,0
GBR,CHN,Export,65.0653901,0.0013679,65.0640218,0,0
GHA,NLD,Import,65.1945083,0.0010451,65.1934625,0,0
LBY,CHE,Export,65.3823304,0,65.382332,0,0
CHE,LBY,Import,65.3823304,0,65.382332,0,0
SRB,MKD,Export,65.3984072,0.7844108,3.2713549,0,61.3426428
MKD,SRB,Import,65.3984072,0.7844108,3.2713549,0,61.3426428
ARE,SAU,Import,65.7021297,0.00335,65.6987799,0,0
THA,CHN,Export,65.7724744,0.000612,65.7718536,0.0000067,0
BRA,CUW,Export,66.8986573,0,66.8986566,0,0
CUW,BRA,Import,66.8986573,0,66.8986566,0,0
MYS,IND,Import,67.5905618,0.0491456,67.5414175,0,0
YEM,THA,Export,67.7774049,0,64.1774047,3.6,0
ZAF,ARE,Export,67.8507315,65.8220818,2.0286523,0,0
ARE,ZAF,Import,67.8507315,65.8220818,2.0286523,0,0
AZE,GEO,Export,68.0108769,0,14.2908256,52.972001,0.7480512
GEO,AZE,Import,68.0108769,0,14.2908256,52.972001,0.7480512
ITA,SAU,Export,68.1364972,0,68.1364991,0,0
SAU,ITA,Import,68.1364972,0,68.1364991,0,0
IRL,NOR,Import,68.1891922,0,68.1891914,0,0
ZAF,FRA,Export,68.1971425,67.318201,0.8789396,0,0
MOZ,ZAF,Import,68.2039665,28.1492293,4.9296246,0.0052576,35.119854
ZAF,MOZ,Export,68.2039665,28.1492293,4.9296246,0.0052576,35.119854
UKR,ESP,Export,68.424831,13.5259001,54.8989314,0,0
MYS,VEN,Import,68.8082043,0,68.808206,0,0
VEN,MYS,Export,68.8082043,0,68.808206,0,0
IRN,ARE,Export,68.8276931,1.7051818,67.1225086,0,0
ARE,IRN,Import,68.8276931,1.7051818,67.1225086,0,0
AZE,THA,Export,69.1255624,0,69.1255615,0,0
MYS,THA,Import,69.1318702,0.0612247,68.9901828,0.0000014,0.0804636
THA,MYS,Export,69.1318702,0.0612247,68.9901828,0.0000014,0.0804636
DNK,SWE,Import,69.2138721,0.2109888,51.5491895,0.33209,17.1216
SWE,DNK,Export,69.2138721,0.2109888,51.5491895,0.33209,17.1216
ETH,SAU,Import,69.464236,0,69.4642386,0,0
LBY,ESP,Export,69.9882701,0,69.9882719,0,0
GNQ,SGP,Export,69.989974,0,3.6299756,66.36,0
SGP,THA,Export,70.1711892,0.0000012,70.1710873,0.0000986,0
THA,SGP,Import,70.1711892,0.0000012,70.1710873,0.0000986,0
GAB,CHN,Export,70.4483492,0,70.4483497,0,0
CZE,POL,Export,70.503252,44.9032006,7.4859,16.2421503,1.872
POL,CZE,Import,70.503252,44.9032006,7.4859,16.2421503,1.872
EGY,DEU,Export,70.6149171,0.078942,70.535972,0,0
TTO,BRA,Export,70.6468168,0,2.6468128,68,0
EGY,RUS,Import,70.7190129,3.3120625,67.4069499,0,0
NPL,IND,Import,70.7469066,13.9833126,56.4061886,0.357409,0
CAN,DZA,Import,70.8195287,0,70.8195321,0,0
ECU,JPN,Export,71.0007685,0,71.0007722,0,0
BGR,MKD,Export,71.0469796,1.4095631,5.511414,0.076883,64.0491156
MKD,BGR,Import,71.0469796,1.4095631,5.511414,0.076883,64.0491156
CAN,AGO,Import,71.0913884,0,71.0913922,0,0
PER,USA,Export,71.2426455,0.6620347,70.5803005,0.0003112,0
ISR,IND,Import,71.7352223,0,71.7352259,0,0
SLV,USA,Import,72.1867571,0.0450732,72.1413435,0.0003461,0
AGO,BRA,Export,72.2465423,0,68.646538,3.6,0
BRN,KOR,Export,72.4699382,0,35.0699411,37.4,0
DNK,DEU,Export,73.0728366,1.3052,27.3767301,27.6545005,16.7364
EGY,SAU,Import,74.116866,0,74.116864,0,0
ARG,USA,Export,74.2602834,0,74.2602818,0.0000003,0
MLT,EGY,Export,74.4028979,0,74.4028988,0,0
EGY,MLT,Import,74.4028979,0,74.4028988,0,0
AUS,NZL,Import,74.471383,0.5096332,73.9617518,0,0
NZL,AUS,Export,74.471383,0.5096332,73.9617518,0,0
KGZ,RUS,Import,75.3415045,0.0014621,73.6376934,1.7023501,0
CMR,NGA,Import,75.4344018,0,75.4344039,0,0
ITA,ESP,Export,75.6100301,0.628,70.7158193,0,4.2662124
MOZ,IND,Export,75.7880914,75.7868644,0.0012298,0,0
IDN,ARE,Import,76.1265111,0,76.126509,0,0
HUN,SVK,Import,76.6703862,0.029,42.9561899,0,33.6852
SVK,HUN,Export,76.6703862,0.029,42.9561899,0,33.6852
AUS,FRA,Export,76.6809293,76.6805012,0.0004272,0,0
FIN,NOR,Import,77.1567124,0.2259,76.7328122,0,0.198
PSE,ISR,Import,77.6381563,0,27.6229875,14.4252155,35.5899492
ISR,PSE,Export,77.6381563,0,27.6229875,14.4252155,35.5899492
PHL,THA,Import,77.8282598,0.0010041,77.827252,0,0
THA,PHL,Export,77.8282598,0.0010041,77.827252,0,0
CHN,PHL,Export,77.9893309,0.6299808,77.3593518,0,0
PHL,CHN,Import,77.9893309,0.6299808,77.3593518,0,0
VEN,COL,Import,77.9987108,1.1499912,0.3777105,74.0050014,2.4660036
ZAF,GBR,Import,78.2294385,0.5965572,77.632882,0,0
GBR,ZAF,Export,78.2294385,0.5965572,77.632882,0,0
CAN,NOR,Import,78.250369,0,78.2503724,0,0
ETH,KWT,Import,78.2536868,0,78.2536854,0,0
GRC,SAU,Export,78.6151014,0,78.6150988,0,0
SAU,GRC,Import,78.6151014,0,78.6150988,0,0
MLT,TUR,Import,78.9187215,0,78.9187188,0,0
TUR,MLT,Export,78.9187215,0,78.9187188,0,0
BRA,NLD,Export,79.1679304,0,79.1679292,0,0
AGO,NLD,Export,79.2441324,0,79.2441323,0,0
PRT,ESP,Export,79.4282394,0.2337,55.8072393,0.5453,22.842
SDN,CHN,Export,80.3717202,0,80.3717173,0,0
TTO,ESP,Export,80.4950016,0,0.255,80.24,0
ITA,FRA,Export,80.5303419,2.4087,75.4824593,0.000389,2.6388
FRA,USA,Export,80.9558589,0,80.9558592,0,0
IRQ,ARE,Import,81.6112517,0.0020697,70.8156618,10.7935195,0
ISR,KAZ,Import,82.4085873,0,82.4085837,0,0
AGO,ITA,Export,83.0079222,0,83.0079225,0,0
MMR,CHN,Export,83.2407798,0.07028,0,77.9000015,5.2704972
ITA,SVN,Export,83.5613983,0.7847,79.6289988,2.7265001,0.4212
SVN,ITA,Import,83.5613983,0.7847,79.6289988,2.7265001,0.4212
MYS,KWT,Import,83.7006213,0,83.7006222,0,0
ARM,RUS,Import,83.9481508,0.0000003,10.6336044,73.3145435,0
CZE,DEU,Export,83.9924204,19.6241002,29.2904996,12.516619,22.5612
ITA,LBY,Export,85.2070154,0.0006205,85.2063987,0,0
LBY,ITA,Import,85.2070154,0.0006205,85.2063987,0,0
KAZ,UZB,Import,85.98161,0.0005474,0.2521087,85.7289517,0
UZB,KAZ,Export,85.98161,0.0005474,0.2521087,85.7289517,0
MOZ,IND,Import,86.0963881,0,86.0963843,0,0
GIB,ITA,Import,86.1638574,0,86.163854,0,0
ITA,GIB,Export,86.1638574,0,86.163854,0,0
PAK,ZAF,Import,86.2189404,86.2013333,0.0176048,0,0
ZAF,PAK,Export,86.2189404,86.2013333,0.0176048,0,0
NOR,SWE,Import,87.0577684,0.2648612,70.4089999,0.0471104,16.3368
SWE,NOR,Export,87.0577684,0.2648612,70.4089999,0.0471104,16.3368
ITA,CHE,Export,87.136428,0.203,79.8799289,3.8171001,3.2364
CHE,ITA,Import,87.136428,0.203,79.8799289,3.8171001,3.2364
BRA,LCA,Export,87.3191916,0,87.3191939,0,0
LCA,BRA,Import,87.3191916,0,87.3191939,0,0
POL,NLD,Export,88.0432005,1.4714,86.5717986,0,0
ESP,ITA,Export,88.333099,19.8870003,66.2852695,0.31895,1.8418788
GBR,ESP,Export,88.508629,0.6392,85.9367716,0.8084048,1.1242512
LKA,ARE,Import,89.3920788,0,89.3920795,0,0
ARE,LKA,Export,89.3920788,0,89.3920795,0,0
OMN,QAT,Import,89.5466127,0,12.8151079,76.7315015,0
AUS,VNM,Import,89.9084943,0.24,89.6684927,0,0
VNM,AUS,Export,89.9084943,0.24,89.6684927,0,0
BRA,URY,Export,90.4297431,0.0035041,90.4262415,0,0
URY,BRA,Import,90.4297431,0.0035041,90.4262415,0,0
BLR,RUS,Export,90.6701455,0.1594221,90.5092743,0,0.0014472
RUS,BLR,Import,90.6701455,0.1594221,90.5092743,0,0.0014472
BRA,SGP,Export,91.0150205,0,91.0150181,0,0
CAN,DEU,Export,91.1117025,89.5317014,1.58,0,0
FRA,CHE,Export,91.7042299,0.1718191,36.8761595,17.4106503,37.2456
CHE,FRA,Import,91.7042299,0.1718191,36.8761595,17.4106503,37.2456
EGY,USA,Import,92.1378079,9.4125001,82.7252988,0.0000054,0
VNM,JPN,Export,93.1470213,16.89,76.2567323,0.0002889,0
FRA,GBR,Export,93.4637568,0.029,36.2055598,0,57.2292
LTU,NLD,Export,94.1642957,0.8414004,93.3228985,0,0
MEX,NGA,Import,94.2906327,0,0.0506289,94.24,0
UZB,CHN,Export,94.870913,0,0.222415,94.6485019,0
