Country,Time,Time_unit,Deaths_old,Deaths_2020,Deaths_2021,Deaths_2022
Romania,24,week,4710.4,5079,4662,4277
Romania,25,week,4819.4,4677,5527,4451
Romania,26,week,4594.8,4827,4818,4712
Romania,27,week,4492.2,5288,4686,4502
Romania,28,week,4509,4900,4948,4294
Romania,29,week,4427.8,4727,4639,4770
Romania,30,week,4645.8,4951,5007,5191
Romania,31,week,4706,5560,4863,5076
Romania,32,week,4525.4,5318,4511,4932
Romania,33,week,4493.6,5272,4681,5142
Romania,34,week,4380.4,5169,4600,5012
Romania,35,week,4403.8,5219,4686,4663
Romania,36,week,4385.2,5074,5337,4494
Romania,37,week,4366.2,5024,5977,4418
Romania,38,week,4396.6,5067,6364,4589
Romania,39,week,4545.8,5050,7471,4861
Romania,40,week,4830.6,5382,9448,4675
Romania,41,week,4897,5796,10830,4745
Romania,42,week,5036,6215,11641,4861
Romania,43,week,4957.4,6512,11351,4689
Romania,44,week,5014.8,7010,10808,4650
Romania,45,week,4999,7754,8909,4576
Romania,46,week,5007,7992,7957,4935
Romania,47,week,5048.8,8372,6989,4812
Romania,48,week,5070.4,8515,6273,4650
Romania,49,week,5179.4,8602,5956,5062
Romania,50,week,5272,8172,5754,4932
Romania,51,week,5376.8,7425,5885,5083
Romania,52,week,5531.6,7425,5748,3879
Romania,53,week,5361,7047,,
Russia,1,month,173609.84,161007.1,222794.4,192952
Russia,2,month,150606.3,147290.4,170499.6,190628
Russia,3,month,162913.72,154923,177020.9,201072
Russia,4,month,154252.3,152500.1,163090.9,146601
Russia,5,month,157469.22,173281.8,171291.7,147057
Russia,6,month,151005.2,168436.1,188462.3,140730
Russia,7,month,150230.54,176449.7,218472.9,131763
Russia,8,month,148170.8,161629.9,208832.3,146524
Russia,9,month,146076.1,165758.5,204029.6,150974
Russia,10,month,153753.08,215817.7,266343,145406
Russia,11,month,146389.72,228543.6,242330.2,147531
Russia,12,month,156102.82,232948,208426.2,164540
Saint Kitts and Nevis,1,month,36.5,29,50,70
Saint Kitts and Nevis,2,month,33.5,31,27,40
Saint Kitts and Nevis,3,month,36.25,34,27,39
Saint Kitts and Nevis,4,month,32.5,27,28,35
Saint Kitts and Nevis,5,month,27.5,35,29,29
Saint Kitts and Nevis,6,month,29.5,37,32,38
Saint Kitts and Nevis,7,month,33.25,38,32,33
Saint Kitts and Nevis,8,month,32.5,28,42,32
Saint Kitts and Nevis,9,month,35,29,59,30
Saint Kitts and Nevis,10,month,32.75,32,51,
Saint Kitts and Nevis,11,month,26.5,26,39,
Saint Kitts and Nevis,12,month,31.25,31,38,
Saint Vincent and the Grenadines,1,month,77.6,93,85,
Saint Vincent and the Grenadines,2,month,70.2,76,94,
Saint Vincent and the Grenadines,3,month,77,90,68,
Saint Vincent and the Grenadines,4,month,75.2,87,85,
Saint Vincent and the Grenadines,5,month,71.8,97,87,
Saint Vincent and the Grenadines,6,month,72.4,82,76,
Saint Vincent and the Grenadines,7,month,87.6,84,90,
Saint Vincent and the Grenadines,8,month,85.8,91,96,
Saint Vincent and the Grenadines,9,month,87.8,94,109,
Saint Vincent and the Grenadines,10,month,78,85,161,
Saint Vincent and the Grenadines,11,month,76,90,102,
Saint Vincent and the Grenadines,12,month,85.4,80,131,
San Marino,1,month,23.8,23,22,33
San Marino,2,month,22.2,26,32,22
San Marino,3,month,21.2,50,36,19
San Marino,4,month,22.6,31,28,19
San Marino,5,month,20.2,25,21,23
San Marino,6,month,21.4,29,20,22
San Marino,7,month,19,24,24,22
San Marino,8,month,20.4,21,22,24
San Marino,9,month,19.8,18,23,15
San Marino,10,month,19.2,25,26,25
San Marino,11,month,21,26,23,19
San Marino,12,month,21.4,45,35,20
Serbia,1,month,10481.2,9886,10417,11392
Serbia,2,month,9217.4,9205,10166,13094
Serbia,3,month,9234,9050,12952,11250
Serbia,4,month,8465,8710,12659,8479
Serbia,5,month,8198.8,7943,10525,8387
Serbia,6,month,7772.2,8222,9098,7744
Serbia,7,month,7978.2,9959,8417,7848
Serbia,8,month,7818.2,8626,8447,9158
Serbia,9,month,7447.4,7646,11032,8390
Serbia,10,month,8491.8,8580,14666,8454
Serbia,11,month,8228.2,11914,15113,7930
Serbia,12,month,8937,17109,12409,8713
Seychelles,1,month,61.8,65,69,
Seychelles,2,month,59.2,61,78,
Seychelles,3,month,62.8,57,74,
Seychelles,4,month,66.2,59,63,
Seychelles,5,month,63.6,41,91,
Seychelles,6,month,63.8,52,108,
Seychelles,7,month,64.2,56,98,
Seychelles,8,month,61.2,50,66,
Seychelles,9,month,58.8,54,72,
Seychelles,10,month,70,43,72,
Seychelles,11,month,66.8,66,59,
Seychelles,12,month,63.8,64,75,
Singapore,1,month,1776.4,2091,1871,1982
Singapore,2,month,1588.6,1762,1769,2135
Singapore,3,month,1770.8,1891,1924,2649
Singapore,4,month,1673.4,1913,1938,2138
Singapore,5,month,1790.2,1874,1975,2249
Singapore,6,month,1764,1761,1937,2110
Singapore,7,month,1815.4,1759,1998,2391
Singapore,8,month,1763.4,1860,1967,2346
Singapore,9,month,1617,1751,1965,2125
Singapore,10,month,1741.2,1770,2492,2371
Singapore,11,month,1647,1771,2349,2163
Singapore,12,month,1755,1851,2107,2232
Slovakia,1,week,1158.8,1147,2089,1413
Slovakia,2,week,1157.8,1109,2125,1270
Slovakia,3,week,1200,1086,1995,1221
Slovakia,4,week,1160.4,1107,1971,1175
Slovakia,5,week,1221,1159,1987,1253
Slovakia,6,week,1193.4,1101,2081,1220
Slovakia,7,week,1188.4,1181,2009,1365
Slovakia,8,week,1190,1088,1963,1314
Slovakia,9,week,1191.6,1152,1869,1393
Slovakia,10,week,1146.4,1131,1784,1365
Slovakia,11,week,1101.8,1122,1677,1363
Slovakia,12,week,1079.8,1187,1584,1300
Slovakia,13,week,1051.4,1054,1467,1264
Slovakia,14,week,1016,1081,1333,1207
Slovakia,15,week,1045.6,1003,1309,1087
Slovakia,16,week,1004.8,957,1253,1104
Slovakia,17,week,1008.8,977,1166,1119
Slovakia,18,week,979.2,970,1133,1068
Slovakia,19,week,954.4,1005,1126,1017
Slovakia,20,week,944.2,979,999,975
Slovakia,21,week,960.6,953,962,965
Slovakia,22,week,953.6,913,1001,1061
Slovakia,23,week,922.2,963,1000,1018
Slovakia,24,week,972.2,981,1048,931
Slovakia,25,week,955.2,899,1090,1057
Slovakia,26,week,926.6,937,968,1102
Slovakia,27,week,937.4,982,988,971
Slovakia,28,week,942,973,999,992
Slovakia,29,week,948.4,948,896,1168
Slovakia,30,week,1023.4,957,1027,1085
Slovakia,31,week,976,985,953,1066
Slovakia,32,week,964.2,1065,974,1074
Slovakia,33,week,960.8,963,1011,1115
Slovakia,34,week,934.8,960,893,1081
Slovakia,35,week,954.2,1023,996,980
Slovakia,36,week,945.6,969,1041,1014
Slovakia,37,week,949.6,1034,1142,957
Slovakia,38,week,978.2,963,1154,1052
Slovakia,39,week,991.2,1042,1103,1140
Slovakia,40,week,989.4,1135,1214,1114
Slovakia,41,week,983.4,1071,1202,1099
Slovakia,42,week,1010.4,1204,1309,1105
Slovakia,43,week,980.8,1276,1450,1128
Slovakia,44,week,999.8,1362,1505,1114
Slovakia,45,week,1006.8,1437,1675,1028
Slovakia,46,week,1005.6,1411,1854,1051
Slovakia,47,week,1008.4,1371,1923,1126
Slovakia,48,week,1008.2,1425,1922,1004
Slovakia,49,week,976.2,1458,1897,1120
Slovakia,50,week,1011.6,1553,1758,1238
Slovakia,51,week,1087,1616,1596,1370
Slovakia,52,week,1092.8,1793,1493,1287
Slovakia,53,week,1034,2047,,
Slovenia,1,week,441.6,420,606,473
Slovenia,2,week,456.2,426,624,493
Slovenia,3,week,465.8,430,591,463
Slovenia,4,week,475.4,455,530,483
Slovenia,5,week,487.4,476,526,592
Slovenia,6,week,459,449,435,544
Slovenia,7,week,462,502,428,562
Slovenia,8,week,453.4,441,470,465
Slovenia,9,week,459.6,431,442,487
Slovenia,10,week,409,425,444,477
Slovenia,11,week,439.4,437,444,461
Slovenia,12,week,418.4,443,424,432
Slovenia,13,week,425.2,390,442,435
Slovenia,14,week,401.4,383,406,429
Slovenia,15,week,368.8,424,421,430
Slovenia,16,week,399.2,433,458,440
Slovenia,17,week,379.6,392,383,411
Slovenia,18,week,364.2,356,390,384
Slovenia,19,week,360.6,381,401,395
Slovenia,20,week,354.8,354,408,391
Slovenia,21,week,353.6,405,390,366
Slovenia,22,week,349.6,330,414,380
Slovenia,23,week,346.4,345,389,364
Slovenia,24,week,339.6,377,396,369
Slovenia,25,week,345.4,374,381,374
Slovenia,26,week,325.2,408,383,411
Slovenia,27,week,354.2,371,342,380
Slovenia,28,week,344,328,339,380
Slovenia,29,week,354.4,352,332,459
Slovenia,30,week,366.8,369,375,380
Slovenia,31,week,352.2,393,330,417
Slovenia,32,week,349.6,370,353,433
Slovenia,33,week,352.8,392,327,403
Slovenia,34,week,359.2,353,334,382
Slovenia,35,week,359,341,400,328
Slovenia,36,week,335.4,370,418,354
Slovenia,37,week,358.2,393,405,392
Slovenia,38,week,361.2,421,423,356
Slovenia,39,week,350.4,354,432,409
Slovenia,40,week,375.4,412,412,416
Slovenia,41,week,381.8,415,453,410
Slovenia,42,week,371.8,441,471,391
Slovenia,43,week,382.6,514,467,394
Slovenia,44,week,372,595,546,408
Slovenia,45,week,373.2,624,585,384
Slovenia,46,week,389.2,739,587,445
Slovenia,47,week,372.2,731,542,458
Slovenia,48,week,372.4,792,589,438
Slovenia,49,week,401.2,801,528,479
Slovenia,50,week,407.2,784,500,494
Slovenia,51,week,406.6,717,479,566
Slovenia,52,week,410.4,686,493,479
Slovenia,53,week,401,660,,
South Africa,1,week,10311.6,10458,23511,12456
South Africa,2,week,9391.2,9678,24955,11364
South Africa,3,week,9172.6,9256,21809,10369
South Africa,4,week,9026,8626,15820,9837
South Africa,5,week,9352.8,9417,13833,10226
South Africa,6,week,9465.8,10095,12182,9944
South Africa,7,week,9128.4,9281,11441,9603
South Africa,8,week,9080.2,9318,10722,9762
South Africa,9,week,9526.8,9020,10965,10114
South Africa,10,week,9465.8,9840,10922,10099
South Africa,11,week,9247.2,9401,10170,9688
South Africa,12,week,9136.2,9119,10173,9831
South Africa,13,week,9524,9045,10623,10102
South Africa,14,week,9794.6,8772,10848,10111
South Africa,15,week,9557.4,8844,10812,10978
South Africa,16,week,9514,8991,10637,10427
South Africa,17,week,9766.6,9120,10930,10757
South Africa,18,week,10306,9238,11474,11558
South Africa,19,week,10298.6,9485,11723,11604
South Africa,20,week,10378.2,9607,11775,11150
South Africa,21,week,10267.4,9798,12298,11717
South Africa,22,week,10964.6,9935,13574,12055
South Africa,23,week,11614.8,10507,14340,12354
South Africa,24,week,11634.2,11010,13948,12458
South Africa,25,week,11461.4,12399,15732,11950
South Africa,26,week,11536,12988,17352,12291
South Africa,27,week,11746,13966,18885,11931
South Africa,28,week,11196.2,15242,21374,11196
South Africa,29,week,10994.8,16711,20408,10860
South Africa,30,week,10693,16559,19075,10858
South Africa,31,week,11188.8,15637,17450,11177
South Africa,32,week,11057.6,14192,15650,10860
South Africa,33,week,10769.6,12735,15788,10762
South Africa,34,week,10570.4,12389,14887,10865
South Africa,35,week,10549.6,11556,14706,10800
South Africa,36,week,10823.6,11381,13691,11069
South Africa,37,week,10308.2,10487,12181,10427
South Africa,38,week,10204,10010,11801,10205
South Africa,39,week,10099.2,10261,11161,10325
South Africa,40,week,10514,9941,11159,10984
South Africa,41,week,9990.2,10521,11036,10288
South Africa,42,week,9676,10575,10459,9566
South Africa,43,week,9705,10452,10054,9248
South Africa,44,week,10060.6,10299,11146,9921
South Africa,45,week,9832.6,10480,10984,9778
South Africa,46,week,9556.4,10852,10367,9756
South Africa,47,week,9428.2,10743,10173,9533
South Africa,48,week,10088.8,10603,11506,9889
South Africa,49,week,10147.8,11881,11317,9969
South Africa,50,week,9732,12805,11996,
South Africa,51,week,10375,14323,13345,
South Africa,52,week,10318.6,17529,13604,
South Africa,53,week,,20235,,
South Korea,1,week,6089.8,6438,6217,6834
South Korea,2,week,6125.4,6320,6332,6722
South Korea,3,week,6087.2,6403,6189,6698
South Korea,4,week,6010,6490,5838,6713
South Korea,5,week,6014.4,6434,6073,6614
South Korea,6,week,5854,6431,5779,7021
South Korea,7,week,5855.4,6161,6076,7044
South Korea,8,week,5900.6,5970,5908,7808
South Korea,9,week,5870,6012,5950,8848
South Korea,10,week,5797.8,5961,6100,9642
South Korea,11,week,5715.6,5933,6036,10475
South Korea,12,week,5612.4,5838,5896,10542
South Korea,13,week,5595,5708,5920,10285
South Korea,14,week,5601.4,5649,5836,9640
South Korea,15,week,5447.6,5874,5937,8873
South Korea,16,week,5517.2,5745,5822,7910
South Korea,17,week,5365.4,5578,5767,7145
South Korea,18,week,5465.6,5982,5859,6779
South Korea,19,week,5353.2,5529,5943,6738
South Korea,20,week,5373.2,5437,5559,6325
South Korea,21,week,5268.8,5496,5780,6263
South Korea,22,week,5312.4,5390,5659,6004
South Korea,23,week,5187,5636,5707,5710
South Korea,24,week,5126,5540,5639,5742
South Korea,25,week,5170.4,5440,5724,5675
South Korea,26,week,5113.4,5435,5707,5723
South Korea,27,week,5094.2,5422,5690,5819
South Korea,28,week,5053.4,5210,5710,5760
South Korea,29,week,5045.4,5437,5879,5576
South Korea,30,week,5172.8,5522,6012,6017
South Korea,31,week,5269,5507,5902,
South Korea,32,week,5247.6,5421,5820,
South Korea,33,week,5103.2,5690,5853,
South Korea,34,week,5144.2,5954,5822,
South Korea,35,week,5131.6,5814,5844,
South Korea,36,week,5222.2,5617,5984,
South Korea,37,week,5199,5630,5968,
South Korea,38,week,5232.2,5733,6016,
South Korea,39,week,5319.6,5763,6099,
South Korea,40,week,5432.8,5776,6099,
South Korea,41,week,5423.4,5951,6117,
South Korea,42,week,5567.8,5884,6358,
South Korea,43,week,5544.4,6043,6562,
South Korea,44,week,5563.6,6081,6473,
South Korea,45,week,5591.8,6062,6490,
South Korea,46,week,5579.2,6029,6667,
South Korea,47,week,5578,5943,6682,
South Korea,48,week,5653.6,5802,6955,
South Korea,49,week,5663,6161,7067,
South Korea,50,week,5785.2,6027,7236,
South Korea,51,week,5888.8,5922,7234,
South Korea,52,week,5927.8,6138,7105,
South Korea,53,week,5366,6161,,
Spain,1,week,9864,8710,10470,9932
Spain,2,week,10286,9398,11858,10687
Spain,3,week,10464,9917,12950,10849
Spain,4,week,10129.8,9954,12701,11221
Spain,5,week,10000,9974,11571,10908
Spain,6,week,9719.8,9192,10368,10048
Spain,7,week,9564.2,8839,9488,9285
Spain,8,week,9358.4,8413,9032,8954
Spain,9,week,9118.6,8379,8542,8639
Spain,10,week,8817,8465,8318,8507
Spain,11,week,8513.8,9481,8077,8536
Spain,12,week,8237.6,12843,8189,8539
Spain,13,week,8273.4,19828,8195,8511
Spain,14,week,8119,20967,8080,8717
Spain,15,week,7988.6,17325,7947,8699
Spain,16,week,7786.2,13244,8084,8402
Spain,17,week,7683.8,10452,7867,8505
Spain,18,week,7518.8,9008,8062,8489
Spain,19,week,7557.2,8458,7738,8819
Spain,20,week,7523.4,7536,7606,8906
Spain,21,week,7433.4,7643,7437,8231
Spain,22,week,7273.4,7620,7353,8133
Spain,23,week,7324.8,7144,7710,8187
Spain,24,week,7256.2,6849,7799,9361
Spain,25,week,7447.4,7032,7285,8577
Spain,26,week,7372.2,7512,7557,8589
Spain,27,week,7632.4,7635,7544,9104
Spain,28,week,7563.4,7732,7563,10877
Spain,29,week,7457.4,7562,8481,10972
Spain,30,week,7364.4,7827,8362,9907
Spain,31,week,7447.4,8589,8642,9426
Spain,32,week,7391.6,8394,8860,9310
Spain,33,week,7123.4,8170,8766,8084
Spain,34,week,7027.8,7886,8214,8141
Spain,35,week,6978.4,7954,7936,7742
Spain,36,week,6859.2,7777,7895,7650
Spain,37,week,6760.8,7998,7504,7631
Spain,38,week,6962.6,8168,7430,7426
Spain,39,week,7111.6,8064,7548,7545
Spain,40,week,7092.2,8188,7526,7982
Spain,41,week,7214.8,8593,7586,7802
Spain,42,week,7272,8594,7744,8192
Spain,43,week,7391.4,9470,8179,8001
Spain,44,week,7527.8,9596,7821,7694
Spain,45,week,7701.6,10316,8717,8245
Spain,46,week,7899.8,10030,8793,8443
Spain,47,week,7961,9695,8846,8542
Spain,48,week,8136.8,9534,9386,9051
Spain,49,week,8179.2,9541,9017,9523
Spain,50,week,8511.6,9534,9503,9543
Spain,51,week,8754,9287,9780,9804
Spain,52,week,9056.2,9015,9845,9717
Spain,53,week,8427,9524,,
Suriname,1,month,352.2,329,383,
Suriname,2,month,281.8,348,301,
Suriname,3,month,334,306,305,
Suriname,4,month,289.6,283,318,
Suriname,5,month,306,276,497,
Suriname,6,month,282,327,648,
Suriname,7,month,312.6,337,541,
Suriname,8,month,323.4,396,447,
Suriname,9,month,322.8,362,609,
Suriname,10,month,312,349,659,
Suriname,11,month,293,308,446,
Suriname,12,month,286.6,350,381,
Sweden,1,week,1975.4,1822,2306,2030
Sweden,2,week,1952.6,1891,2289,1997
Sweden,3,week,1947.4,1831,2243,1947
Sweden,4,week,1923.6,1730,2066,2024
Sweden,5,week,1886.6,1848,1851,2129
Sweden,6,week,1890.2,1728,1859,1953
Sweden,7,week,1927.4,1824,1834,2027
Sweden,8,week,1991.4,1777,1804,1932
Sweden,9,week,1977,1778,1656,1892
Sweden,10,week,1915,1826,1803,1751
Sweden,11,week,1899.8,1730,1681,1741
Sweden,12,week,1798,1865,1714,1709
Sweden,13,week,1820.6,2040,1668,1703
Sweden,14,week,1803.8,2383,1703,1740
Sweden,15,week,1747,2569,1657,1605
Sweden,16,week,1761.2,2525,1688,1597
Sweden,17,week,1695.4,2269,1616,1590
Sweden,18,week,1649,2239,1675,1628
Sweden,19,week,1637.2,2182,1657,1605
Sweden,20,week,1572,1989,1546,1651
Sweden,21,week,1562.4,1918,1510,1531
Sweden,22,week,1562,1656,1509,1558
Sweden,23,week,1537,1751,1508,1522
Sweden,24,week,1525,1721,1467,1559
Sweden,25,week,1536.4,1670,1490,1609
Sweden,26,week,1559.6,1674,1485,1631
Sweden,27,week,1579.4,1565,1533,1601
Sweden,28,week,1566.6,1571,1557,1489
Sweden,29,week,1572.6,1513,1514,1658
Sweden,30,week,1561.6,1540,1588,1626
Sweden,31,week,1582.4,1547,1477,1658
Sweden,32,week,1529.6,1571,1584,1711
Sweden,33,week,1527.6,1517,1540,1701
Sweden,34,week,1538.8,1578,1557,1611
Sweden,35,week,1587.6,1486,1568,1519
Sweden,36,week,1571.6,1517,1604,1578
Sweden,37,week,1550.6,1527,1650,1695
Sweden,38,week,1568.8,1513,1621,1697
Sweden,39,week,1593.4,1563,1664,1733
Sweden,40,week,1640.2,1547,1599,1725
Sweden,41,week,1650.8,1543,1638,1666
Sweden,42,week,1627.2,1612,1679,1611
Sweden,43,week,1670.4,1570,1674,1635
Sweden,44,week,1695.4,1691,1773,1597
Sweden,45,week,1663,1673,1716,1665
Sweden,46,week,1689.8,1868,1726,1732
Sweden,47,week,1665.2,1989,1679,1809
Sweden,48,week,1737.8,1959,1761,1771
Sweden,49,week,1786,2148,1873,1938
Sweden,50,week,1752.6,2117,1850,2187
Sweden,51,week,1800.6,2299,1881,2302
Sweden,52,week,1830.8,2316,1975,2305
Sweden,53,week,1914,2374,,
Switzerland,1,week,1468.6,1314,1907,1550
Switzerland,2,week,1479.6,1366,1791,1522
Switzerland,3,week,1489,1418,1761,1494
Switzerland,4,week,1457.6,1417,1611,1480
Switzerland,5,week,1467,1426,1439,1478
Switzerland,6,week,1502,1396,1410,1471
Switzerland,7,week,1506.6,1384,1299,1580
Switzerland,8,week,1508,1369,1312,1447
Switzerland,9,week,1521.4,1349,1281,1478
Switzerland,10,week,1447.2,1357,1287,1493
Switzerland,11,week,1388.4,1396,1229,1557
Switzerland,12,week,1339.8,1530,1271,1566
Switzerland,13,week,1283,1630,1244,1558
Switzerland,14,week,1299.8,1879,1259,1470
Switzerland,15,week,1235.2,1647,1253,1350
Switzerland,16,week,1228.2,1576,1251,1378
Switzerland,17,week,1198.6,1377,1276,1296
Switzerland,18,week,1227.8,1250,1219,1269
Switzerland,19,week,1196,1184,1259,1241
Switzerland,20,week,1174,1153,1191,1291
Switzerland,21,week,1207.2,1190,1209,1214
Switzerland,22,week,1155.8,1102,1217,1207
Switzerland,23,week,1162.4,1171,1111,1217
Switzerland,24,week,1138.4,1152,1201,1359
Switzerland,25,week,1174,1149,1191,1387
Switzerland,26,week,1191.8,1180,1190,1352
Switzerland,27,week,1191,1180,1171,1344
Switzerland,28,week,1182.4,1174,1184,1364
Switzerland,29,week,1222,1114,1220,1490
Switzerland,30,week,1191.6,1156,1166,1507
Switzerland,31,week,1171.2,1280,1170,1368
Switzerland,32,week,1164.8,1172,1318,1344
Switzerland,33,week,1163.6,1230,1255,1323
Switzerland,34,week,1177.4,1219,1241,1334
Switzerland,35,week,1165.2,1173,1337,1234
Switzerland,36,week,1167.6,1167,1339,1267
Switzerland,37,week,1192.6,1259,1347,1305
Switzerland,38,week,1209.6,1243,1309,1226
Switzerland,39,week,1218.4,1255,1320,1476
Switzerland,40,week,1255,1243,1249,1426
Switzerland,41,week,1243.6,1334,1313,1456
Switzerland,42,week,1243.2,1289,1337,1370
Switzerland,43,week,1237.4,1492,1375,1446
Switzerland,44,week,1249.6,1694,1319,1399
Switzerland,45,week,1258.8,2068,1430,1407
Switzerland,46,week,1283.2,2149,1516,1440
Switzerland,47,week,1275.8,2157,1591,1493
Switzerland,48,week,1335.6,2123,1719,1567
Switzerland,49,week,1319.6,2179,1793,1631
Switzerland,50,week,1324.2,2215,1712,1689
Switzerland,51,week,1366.6,2187,1589,1784
Switzerland,52,week,1387.2,2121,1638,1682
Switzerland,53,week,1318,1987,,
Taiwan,1,week,3358,3494,3860,
Taiwan,2,week,3409.4,3528,4222,
Taiwan,3,week,3532.4,3572,4230,
Taiwan,4,week,3586.2,3663,3753,
Taiwan,5,week,3663.8,3862,3719,
Taiwan,6,week,3746.8,3993,3600,
Taiwan,7,week,3832,3860,3728,
Taiwan,8,week,3709.2,3655,3702,
Taiwan,9,week,3600.6,3556,3446,
Taiwan,10,week,3525.6,3579,3369,
Taiwan,11,week,3485.4,3202,3363,
Taiwan,12,week,3438.8,3485,3370,
Taiwan,13,week,3423.6,3287,3471,
Taiwan,14,week,3369.8,3292,3287,
Taiwan,15,week,3301.6,3356,3325,
Taiwan,16,week,3252.4,3553,3323,
Taiwan,17,week,3162.6,3180,3222,
Taiwan,18,week,3180.4,3301,3336,
Taiwan,19,week,3095.8,3278,3653,
Taiwan,20,week,3145.2,3165,3919,
Taiwan,21,week,3119.2,2961,3929,
Taiwan,22,week,3161.2,3074,3865,
Taiwan,23,week,3141.2,3149,3687,
Taiwan,24,week,3181.8,3148,3736,
Taiwan,25,week,3283.6,3188,3583,
Taiwan,26,week,3257.8,3260,3596,
Taiwan,27,week,3300.6,3245,3583,
Taiwan,28,week,3248,3058,3529,
Taiwan,29,week,3248.2,3241,3401,
Taiwan,30,week,3257.2,3215,3315,
Taiwan,31,week,3197.4,3079,3440,
Taiwan,32,week,3205.4,3041,3277,
Taiwan,33,week,3117.2,3054,3349,
Taiwan,34,week,3121.6,3132,3345,
Taiwan,35,week,3081,2972,3323,
Taiwan,36,week,3157,3125,3434,
Taiwan,37,week,3172.2,3097,3427,
Taiwan,38,week,3155.2,3144,3323,
Taiwan,39,week,3158.8,3183,3445,
Taiwan,40,week,3156.4,3105,3430,
Taiwan,41,week,3127.4,3158,3339,
Taiwan,42,week,3128.4,3128,3308,
Taiwan,43,week,3185.6,3243,3342,
Taiwan,44,week,3177.8,3316,3444,
Taiwan,45,week,3173.8,3194,3420,
Taiwan,46,week,3126.2,3263,3573,
Taiwan,47,week,3087.8,3280,3385,
Taiwan,48,week,3171.8,3233,3492,
Taiwan,49,week,3284,3287,3760,
Taiwan,50,week,3389,3413,3633,
Taiwan,51,week,3439.2,3507,3581,
Taiwan,52,week,3372.4,3473,3672.2,
Taiwan,53,week,3293,3651,,
Tajikistan,1,month,3184,3358,3273,
Tajikistan,2,month,2687.6,2904,2449,
Tajikistan,3,month,2889.8,2895,2884,
Tajikistan,4,month,2663.4,2870,2633,
Tajikistan,5,month,2661,5067,2677,
Tajikistan,6,month,2613,3234,3037,
Tajikistan,7,month,2802.2,3128,6268,
Tajikistan,8,month,2553.6,3368,4566,
Tajikistan,9,month,2394.8,3560,2659,
Tajikistan,10,month,2636.8,4818,2829,
Tajikistan,11,month,2778,4121,3037,
Tajikistan,12,month,3327.6,3303,2800,
Thailand,1,month,43235.4,47125,46685,48377
Thailand,2,month,38251.6,39758,38228,42195
Thailand,3,month,40038.4,44304,46748,53256
Thailand,4,month,41775.2,40057,42435,55398
Thailand,5,month,40454,39674,45387,51273
Thailand,6,month,37016.8,39479,43522,47056
Thailand,7,month,39267.2,39817,48944,44147
Thailand,8,month,40162.4,40999,57125,54270
Thailand,9,month,38552.2,39361,48129,47755
Thailand,10,month,41848.8,41640,46448,51160
Thailand,11,month,39524.4,43545,48892,49543
Thailand,12,month,40401.2,45679,51107,51535
Tunisia,1,month,7242.2,7465,9899,8047
Tunisia,2,month,6463,6950,6842,7883
Tunisia,3,month,6292.4,6297,6967,
Tunisia,4,month,5126.2,5038,8459,
Tunisia,5,month,4845,4759,7794,
Tunisia,6,month,4622.4,4717,8909,
Tunisia,7,month,5278.4,5218,14221,
Tunisia,8,month,5270.8,5855,11681,
Tunisia,9,month,4818,5394,6867,
Tunisia,10,month,5121.6,7635,5668,
Tunisia,11,month,5416.2,7537,5795,
Tunisia,12,month,6061,8193,7168,
Turkey,1,month,42045.2,41999,46913,
Turkey,2,month,35426,34997,36887,
Turkey,3,month,36542,37627,43038,
Turkey,4,month,34199.4,38316,51078,
Turkey,5,month,34146.6,35060,46144,
Turkey,6,month,32994.4,33613,37987,
Turkey,7,month,35147.8,38873,43677,
Turkey,8,month,34723.4,42703,53274,
Turkey,9,month,32182,43902,50242,
Turkey,10,month,34219,42678,51879,
Turkey,11,month,34558.4,57313,52341,
Turkey,12,month,37324.6,60857,52134,
Ukraine,1,month,57144.2,53610,57721,57248
Ukraine,2,month,48311.8,47128,51391,
Ukraine,3,month,52085.6,48326,64938,
Ukraine,4,month,49104,46223,68621,
Ukraine,5,month,51095.8,44680,57293,
Ukraine,6,month,44957.8,47043,49077,
Ukraine,7,month,45924.4,47297,46851,
Ukraine,8,month,44229.6,44008,43538,
Ukraine,9,month,42430.4,48372,48425,
Ukraine,10,month,49842.2,59047,74282,
Ukraine,11,month,48575.4,63438,87862,
Ukraine,12,month,50564.4,67663,64264,
United Arab Emirates,1,month,816.5,741,,
United Arab Emirates,2,month,772,666,,
United Arab Emirates,3,month,772,651,,
United Arab Emirates,4,month,712.5,1064,,
United Arab Emirates,5,month,710,1598,,
United Arab Emirates,6,month,719.5,1061,,
United Arab Emirates,7,month,716.5,782,,
United Arab Emirates,8,month,713,753,,
United Arab Emirates,9,month,717.5,722,,
United Arab Emirates,10,month,717.5,720,,
United Arab Emirates,11,month,760,817,,
United Arab Emirates,12,month,773,782,,
United Kingdom,1,week,13803.6,13767,20039,13909
United Kingdom,2,week,15781,16018,20035,15273
United Kingdom,3,week,14983,14723,20709,14440
United Kingdom,4,week,14455.2,13426,20489,13998
United Kingdom,5,week,13836.2,13123,19160,13485
United Kingdom,6,week,13505.2,12532,17148,13171
United Kingdom,7,week,13200.8,12416,15583,12748
United Kingdom,8,week,13148.2,12299,14290,12667
United Kingdom,9,week,12677.6,12333,13115,12755
United Kingdom,10,week,13063.6,12412,12471,12787
United Kingdom,11,week,12684.6,12539,11678,12495
United Kingdom,12,week,12003.8,12113,11449,12358
United Kingdom,13,week,11547.6,12508,9461,11450
